time,lat,lon,ele,power,hr,cad
2677,-11.6467940,166.9618570,-5.4,196,161,86
2678,-11.6468560,166.9617820,-5.4,207,162,87
2679,-11.6469200,166.9617180,-5.4,208,162,88
2680,-11.6469900,166.9616750,-5.4,199,162,87
2681,-11.6470610,166.9616100,-5.4,201,162,87
2682,-11.6471370,166.9615670,-5.4,200,163,86
2683,-11.6472180,166.9615350,-5.4,203,163,87
2684,-11.6473010,166.9615030,-5.4,203,163,87
2685,-11.6473850,166.9614710,-5.4,197,163,86
2686,-11.6474730,166.9614600,-5.4,202,163,86
2687,-11.6475610,166.9614490,-5.4,212,164,86
2688,-11.6476500,166.9614490,-5.4,223,164,87
2689,-11.6477380,166.9614490,-5.4,223,164,89
2690,-11.6478270,166.9614490,-5.4,219,164,90
2691,-11.6479150,166.9614600,-5.4,217,164,90
2692,-11.6480040,166.9614600,-5.4,202,164,89
2693,-11.6480920,166.9614710,-5.4,203,164,89
2694,-11.6481790,166.9614920,-5.4,197,164,88
2695,-11.6482660,166.9615240,-5.4,210,165,89
2696,-11.6483540,166.9615350,-5.4,197,164,88
2697,-11.6484420,166.9615570,-5.4,199,165,88
2698,-11.6485280,166.9615670,-5.4,199,165,88
2699,-11.6486140,166.9616000,-5.4,208,164,88
2700,-11.6487020,166.9616100,-5.4,212,165,88
2701,-11.6487890,166.9616320,-5.4,212,165,89
2702,-11.6488780,166.9616430,-5.4,212,165,89
2703,-11.6489640,166.9616640,-5.4,206,165,89
2704,-11.6490500,166.9616850,-5.4,213,165,89
2705,-11.6491360,166.9617070,-5.4,218,165,89
2706,-11.6492210,166.9617390,-5.4,209,166,88
2707,-11.6493070,166.9617610,-5.4,205,165,87
2708,-11.6493930,166.9617820,-5.4,206,166,88
2709,-11.6494770,166.9618140,-5.4,204,166,87
2710,-11.6495620,166.9618460,-5.4,210,166,87
2711,-11.6496460,166.9618680,-5.4,207,166,89
2712,-11.6497310,166.9619000,-5.4,203,165,90
2713,-11.6498150,166.9619320,-5.4,206,165,88
2714,-11.6498990,166.9619640,-5.4,208,166,89
2715,-11.6499830,166.9619970,-5.4,217,166,89
2716,-11.6500660,166.9620290,-5.4,224,165,90
2717,-11.6501510,166.9620500,-5.4,221,166,90
2718,-11.6502350,166.9620820,-5.4,200,165,90
2719,-11.6503200,166.9621150,-5.4,212,165,89
2720,-11.6504040,166.9621470,-5.4,209,165,89
2721,-11.6504890,166.9621790,-5.4,205,165,89
2722,-11.6505720,166.9622110,-5.4,200,165,90
2723,-11.6506550,166.9622430,-5.4,199,166,90
2724,-11.6507390,166.9622650,-5.4,206,166,89
2725,-11.6508230,166.9622970,-5.4,209,165,89
2726,-11.6509060,166.9623290,-5.4,217,166,88
2727,-11.6509900,166.9623610,-5.4,211,166,88
2728,-11.6510730,166.9624040,-5.4,202,166,88
2729,-11.6511550,166.9624360,-5.4,201,166,88
2730,-11.6512400,166.9624690,-5.4,208,166,89
2731,-11.6513230,166.9625010,-5.4,209,166,89
2732,-11.6514060,166.9625330,-5.4,202,166,87
2733,-11.6514900,166.9625540,-5.4,204,166,88
2734,-11.6515740,166.9625870,-5.4,206,166,89
2735,-11.6516570,166.9626190,-5.4,206,167,88
2736,-11.6517400,166.9626510,-5.4,220,166,89
2737,-11.6518230,166.9626830,-5.4,213,167,88
2738,-11.6519080,166.9627150,-5.4,216,167,88
2739,-11.6519910,166.9627580,-5.4,200,167,88
2740,-11.6520740,166.9627900,-5.4,201,167,88
2741,-11.6521580,166.9628230,-5.4,199,167,87
2742,-11.6522410,166.9628440,-5.4,198,166,87
2743,-11.6523250,166.9628760,-5.4,193,167,86
2744,-11.6524060,166.9629090,-5.4,210,166,86
2745,-11.6524910,166.9629410,-5.4,199,167,86
2746,-11.6525740,166.9629730,-5.4,195,167,86
2747,-11.6526570,166.9630050,-5.4,192,166,86
2748,-11.6527390,166.9630370,-5.4,185,167,86
2749,-11.6528220,166.9630590,-5.4,298,166,85
2750,-11.6529070,166.9630910,-5.4,156,167,85
2751,-11.6529900,166.9631340,-5.4,139,167,85
2752,-11.6530720,166.9631660,-5.4,176,166,80
2753,-11.6531530,166.9631980,-5.4,192,166,82
2754,-11.6532350,166.9632300,-5.4,195,167,86
2755,-11.6533170,166.9632630,-5.4,189,166,87
2756,-11.6533980,166.9632950,-5.4,193,167,85
2757,-11.6534790,166.9633270,-5.4,207,167,85
2758,-11.6535580,166.9633700,-5.4,203,167,85
2759,-11.6536400,166.9634020,-5.4,189,167,86
2760,-11.6537210,166.9634230,-5.4,208,167,84
2761,-11.6538030,166.9634560,-5.4,210,168,86
2762,-11.6538860,166.9634880,-5.4,205,168,87
2763,-11.6539690,166.9635200,-5.4,189,168,86
2764,-11.6540530,166.9635310,-5.4,198,167,86
2765,-11.6541410,166.9635520,-5.6,188,168,85
2766,-11.6542290,166.9635630,-5.6,192,167,85
2767,-11.6543160,166.9635630,-5.6,196,167,85
2768,-11.6544050,166.9635630,-5.8,198,167,86
2769,-11.6544910,166.9635310,-5.8,195,167,85
2770,-11.6545680,166.9634880,-6.0,192,168,86
2771,-11.6546290,166.9634230,-6.0,190,167,86
2772,-11.6546730,166.9633380,-6.0,195,167,86
2773,-11.6546940,166.9632630,-6.0,191,167,85
2774,-11.6547020,166.9631660,-6.2,188,167,85
2775,-11.6547040,166.9630590,-6.2,186,167,86
2776,-11.6547040,166.9629730,-6.0,188,167,85
2777,-11.6547020,166.9628760,-5.8,196,167,86
2778,-11.6547010,166.9628010,-5.8,201,167,87
2779,-11.6547010,166.9627150,-5.4,196,167,87
2780,-11.6547020,166.9626190,-5.2,197,167,86
2781,-11.6547020,166.9625440,-4.8,210,166,87
2782,-11.6547010,166.9624690,-4.6,221,166,88
2783,-11.6547000,166.9623940,-4.4,221,166,89
2784,-11.6546970,166.9623180,-4.0,200,166,91
2785,-11.6546970,166.9622430,-3.8,211,166,89
2786,-11.6546960,166.9621570,-3.6,174,165,85
2787,-11.6546940,166.9620820,-3.2,259,165,83
2788,-11.6546940,166.9620290,-3.0,259,165,83
2789,-11.6546920,166.9619540,-2.8,230,165,82
2790,-11.6546900,166.9618890,-2.6,235,165,82
2791,-11.6546880,166.9618140,-2.2,233,165,80
2792,-11.6546880,166.9617500,-2.0,228,166,81
2793,-11.6546860,166.9616750,-1.8,231,166,82
2794,-11.6546850,166.9616100,-1.6,228,166,82
2795,-11.6546850,166.9615350,-1.2,217,166,82
2796,-11.6546850,166.9614710,-1.0,222,167,80
2797,-11.6546840,166.9614170,-0.8,223,167,80
2798,-11.6546820,166.9613420,-0.6,197,167,79
2799,-11.6546820,166.9612780,-0.4,219,167,77
2800,-11.6546810,166.9612130,-0.2,211,167,77
2801,-11.6546810,166.9611600,0.2,204,168,79
2802,-11.6546800,166.9610740,0.4,195,168,77
2803,-11.6546780,166.9610200,0.6,184,169,74
2804,-11.6546780,166.9609560,0.6,184,169,74
2805,-11.6546760,166.9608910,0.8,166,169,69
2806,-11.6546740,166.9608380,0.8,188,169,70
2807,-11.6546720,166.9607730,1.0,205,169,72
2808,-11.6546700,166.9606980,1.0,195,170,72
2809,-11.6546680,166.9606340,0.8,186,170,71
2810,-11.6546640,166.9605590,0.8,196,170,70
2811,-11.6546570,166.9604840,0.6,191,170,72
2812,-11.6546470,166.9604090,0.6,193,171,72
2813,-11.6546370,166.9603340,0.6,173,171,72
2814,-11.6546250,166.9602580,0.6,151,171,73
2815,-11.6546140,166.9601830,0.6,155,171,74
2816,-11.6545990,166.9600870,0.6,187,171,70
2817,-11.6545840,166.9600120,0.6,161,171,65
2818,-11.6545660,166.9599370,0.6,166,171,68
2819,-11.6545460,166.9598620,0.6,194,170,74
2820,-11.6545230,166.9597860,0.6,193,170,82
2821,-11.6545000,166.9597010,0.6,200,170,85
2822,-11.6544730,166.9596150,0.6,189,170,84
2823,-11.6544450,166.9595400,0.6,192,170,83
2824,-11.6544170,166.9594650,0.6,187,170,84
2825,-11.6543890,166.9593890,0.6,190,169,83
2826,-11.6543600,166.9593040,0.6,188,170,84
2827,-11.6543340,166.9592290,0.6,177,169,83
2828,-11.6543070,166.9591530,0.6,198,169,82
2829,-11.6542790,166.9590780,0.6,196,169,83
2830,-11.6542520,166.9590030,0.8,192,169,84
2831,-11.6542260,166.9589280,0.8,196,169,84
2832,-11.6542010,166.9588530,0.8,214,169,85
2833,-11.6541750,166.9587780,0.8,191,169,85
2834,-11.6541500,166.9587030,0.8,192,169,85
2835,-11.6541240,166.9586170,0.8,187,169,84
2836,-11.6541000,166.9585630,0.8,186,169,83
2837,-11.6540760,166.9584880,0.8,189,169,83
2838,-11.6540510,166.9584240,0.8,188,169,83
2839,-11.6540210,166.9583490,0.8,189,170,83
2840,-11.6539890,166.9582840,0.8,191,170,82
2841,-11.6539530,166.9582310,0.8,192,170,83
2842,-11.6539150,166.9581660,0.8,191,170,83
2843,-11.6538750,166.9581230,0.8,189,170,84
2844,-11.6538360,166.9580590,0.8,192,170,84
2845,-11.6538010,166.9579950,0.8,197,170,84
2846,-11.6537730,166.9579300,0.8,199,170,85
2847,-11.6537500,166.9578550,0.8,204,170,85
2848,-11.6537330,166.9578020,0.8,202,169,85
2849,-11.6537210,166.9577370,0.8,196,170,85
2850,-11.6537180,166.9576620,0.8,198,170,85
2851,-11.6537190,166.9575870,0.8,193,169,84
2852,-11.6537210,166.9575230,0.8,190,169,84
2853,-11.6537210,166.9574480,0.8,204,169,85
2854,-11.6537230,166.9573720,0.8,209,168,87
2855,-11.6537230,166.9572970,0.8,197,168,87
2856,-11.6537230,166.9572330,0.8,204,169,87
2857,-11.6537230,166.9571470,0.8,207,169,87
2858,-11.6537230,166.9570610,0.8,198,168,88
2859,-11.6537230,166.9569860,0.8,203,169,88
2860,-11.6537230,166.9569110,0.8,202,168,87
2861,-11.6537230,166.9568250,0.8,185,168,86
2862,-11.6537230,166.9567500,0.8,187,168,85
2863,-11.6537230,166.9566540,0.8,183,168,84
2864,-11.6537230,166.9565780,0.8,202,168,85
2865,-11.6537230,166.9564820,0.8,196,168,87
2866,-11.6537230,166.9564070,0.8,193,168,87
2867,-11.6537230,166.9563210,0.8,189,168,87
2868,-11.6537210,166.9562460,0.8,203,167,87
2869,-11.6537170,166.9561490,0.8,194,167,87
2870,-11.6537090,166.9560640,0.8,202,167,86
2871,-11.6537010,166.9559780,1.0,207,167,86
2872,-11.6536870,166.9558920,1.0,195,167,86
2873,-11.6536710,166.9558170,1.0,185,167,85
2874,-11.6536480,166.9557420,1.0,185,167,85
2875,-11.6536170,166.9556670,1.0,193,167,84
2876,-11.6535720,166.9556020,1.0,198,167,85
2877,-11.6535160,166.9555380,1.0,189,166,86
2878,-11.6534480,166.9555060,1.0,199,166,86
2879,-11.6533770,166.9554840,1.0,202,166,86
2880,-11.6533020,166.9554630,0.8,193,166,85
2881,-11.6532290,166.9554630,0.8,190,166,85
2882,-11.6531560,166.9554520,0.8,185,166,85
2883,-11.6530840,166.9554520,0.8,197,165,85
2884,-11.6530110,166.9554310,0.8,207,165,85
2885,-11.6529390,166.9554310,0.8,205,165,85
2886,-11.6528650,166.9554310,0.8,204,165,87
2887,-11.6527910,166.9554200,0.8,196,166,88
2888,-11.6527160,166.9554200,0.8,197,165,87
2889,-11.6526410,166.9554200,0.8,204,166,87
2890,-11.6525650,166.9554200,0.8,204,165,87
2891,-11.6524870,166.9554200,0.8,199,165,87
2892,-11.6524100,166.9553980,0.8,211,165,87
2893,-11.6523310,166.9553980,0.8,214,165,87
2894,-11.6522520,166.9553980,0.8,195,165,86
2895,-11.6521730,166.9553980,0.8,202,164,86
2896,-11.6520940,166.9553880,0.8,205,165,87
2897,-11.6520150,166.9553880,0.8,198,164,86
2898,-11.6519340,166.9553880,0.8,197,164,86
2899,-11.6518570,166.9553880,0.8,194,164,86
2900,-11.6517790,166.9553880,0.8,201,164,86
2901,-11.6517040,166.9553880,0.8,216,164,87
2902,-11.6516270,166.9553880,0.8,228,164,89
2903,-11.6515520,166.9553980,0.6,212,163,90
2904,-11.6514780,166.9554200,0.6,203,164,91
2905,-11.6514190,166.9554630,0.6,199,163,90
2906,-11.6513680,166.9555270,0.4,209,163,89
2907,-11.6513230,166.9555700,0.4,208,163,89
2908,-11.6512810,166.9556450,0.6,232,162,91
2909,-11.6512460,166.9557090,0.6,226,162,92
2910,-11.6512160,166.9557740,0.6,201,163,91
2911,-11.6511870,166.9558270,0.6,205,162,90
2912,-11.6511610,166.9559030,0.6,199,162,89
2913,-11.6511320,166.9559670,0.8,205,162,90
2914,-11.6511060,166.9560420,0.8,197,162,88
2915,-11.6510770,166.9561060,0.8,205,162,88
2916,-11.6510490,166.9561820,0.8,180,163,87
2917,-11.6510200,166.9562570,0.8,178,163,86
2918,-11.6509900,166.9563210,0.8,204,162,90
2919,-11.6509620,166.9563960,0.8,211,163,91
2920,-11.6509340,166.9564710,0.8,192,162,92
2921,-11.6509040,166.9565460,0.8,185,163,92
2922,-11.6508760,166.9566210,0.8,201,162,91
2923,-11.6508470,166.9566970,0.8,199,163,91
2924,-11.6508170,166.9567720,0.8,201,163,93
2925,-11.6507860,166.9568570,0.8,196,163,93
2926,-11.6507570,166.9569430,0.8,189,163,91
2927,-11.6507270,166.9570180,0.8,186,163,91
2928,-11.6506940,166.9570930,0.8,198,163,90
2929,-11.6506630,166.9571690,0.8,190,163,89
2930,-11.6506320,166.9572440,0.8,194,163,89
2931,-11.6506010,166.9573400,0.8,190,162,90
2932,-11.6505700,166.9574150,0.8,187,162,89
2933,-11.6505380,166.9574900,0.8,191,162,90
2934,-11.6505060,166.9575870,0.8,187,162,89
2935,-11.6504740,166.9576620,0.8,179,162,89
2936,-11.6504320,166.9577370,0.8,184,162,89
2937,-11.6503830,166.9578120,0.8,182,162,88
2938,-11.6503280,166.9578870,0.8,201,162,89
2939,-11.6502710,166.9579520,1.0,180,162,90
2940,-11.6502110,166.9580270,1.0,188,162,90
2941,-11.6501480,166.9580700,1.0,179,162,89
2942,-11.6500810,166.9581340,1.0,180,162,90
2943,-11.6500100,166.9581770,1.2,192,162,89
2944,-11.6499330,166.9582310,1.2,191,162,89
2945,-11.6498540,166.9582520,1.4,195,162,91
2946,-11.6497710,166.9582520,1.4,194,162,92
2947,-11.6496880,166.9582520,1.6,194,161,90
2948,-11.6496100,166.9582410,1.6,199,162,90
2949,-11.6495350,166.9581990,1.8,193,162,91
2950,-11.6494650,166.9581660,1.8,184,161,92
2951,-11.6493980,166.9581020,2.0,188,161,91
2952,-11.6493350,166.9580590,2.2,188,161,91
2953,-11.6492780,166.9579950,2.2,197,161,92
2954,-11.6492240,166.9579300,2.4,191,161,93
2955,-11.6491800,166.9578770,2.4,205,161,92
2956,-11.6491420,166.9578020,2.6,207,161,90
2957,-11.6491090,166.9577260,2.6,201,161,91
2958,-11.6490810,166.9576410,2.8,211,162,91
2959,-11.6490600,166.9575660,2.8,202,162,91
2960,-11.6490500,166.9574800,3.0,204,161,90
2961,-11.6490480,166.9574050,3.0,203,162,90
2962,-11.6490560,166.9573080,3.2,214,162,90
2963,-11.6490710,166.9572330,3.2,211,162,90
2964,-11.6490930,166.9571580,3.4,209,162,90
2965,-11.6491170,166.9570610,3.4,213,162,90
2966,-11.6491450,166.9569860,3.4,204,162,89
2967,-11.6491810,166.9569110,3.6,223,162,89
2968,-11.6492230,166.9568360,3.6,219,162,90
2969,-11.6492640,166.9567610,3.8,209,162,90
2970,-11.6493070,166.9566860,3.8,213,163,90
2971,-11.6493500,166.9566210,3.8,205,163,91
2972,-11.6493920,166.9565460,4.0,203,163,90
2973,-11.6494360,166.9564710,4.0,198,163,89
2974,-11.6494800,166.9563960,4.0,209,163,89
2975,-11.6495240,166.9563210,4.2,206,164,90
2976,-11.6495650,166.9562460,4.2,216,164,90
2977,-11.6496080,166.9561710,4.2,228,163,91
2978,-11.6496500,166.9560850,4.4,214,164,91
2979,-11.6496910,166.9560100,4.4,199,164,91
2980,-11.6497310,166.9559560,4.4,205,164,90
2981,-11.6497730,166.9558700,4.6,194,164,89
2982,-11.6498150,166.9557950,4.6,199,164,89
2983,-11.6498580,166.9557200,4.8,206,164,90
2984,-11.6499000,166.9556450,4.8,201,164,90
2985,-11.6499420,166.9555700,4.8,203,164,90
2986,-11.6499860,166.9554950,5.0,197,164,90
2987,-11.6500300,166.9554200,5.0,199,164,89
2988,-11.6500720,166.9553550,5.0,191,164,89
2989,-11.6501150,166.9552800,5.2,192,163,88
2990,-11.6501570,166.9552050,5.2,205,163,88
2991,-11.6501990,166.9551300,5.2,200,164,89
2992,-11.6502420,166.9550550,5.4,193,163,89
2993,-11.6502830,166.9549800,5.4,194,163,88
2994,-11.6503260,166.9548940,5.6,205,164,88
2995,-11.6503670,166.9548190,5.6,206,163,89
2996,-11.6504100,166.9547440,5.6,203,163,90
2997,-11.6504590,166.9546900,5.6,207,164,90
2998,-11.6505110,166.9546040,5.8,201,163,90
2999,-11.6505650,166.9545510,5.8,196,163,90
3000,-11.6506130,166.9544760,5.8,197,164,89
3001,-11.6506340,166.9544010,5.8,204,163,89
3002,-11.6505910,166.9543150,6.0,206,163,89
3003,-11.6505240,166.9542610,6.2,208,163,90
3004,-11.6504520,166.9542290,6.2,197,164,89
3005,-11.6503760,166.9541860,6.4,201,164,89
3006,-11.6502970,166.9541650,6.4,192,163,88
3007,-11.6502190,166.9541320,6.6,208,164,89
3008,-11.6501400,166.9541220,6.6,209,164,90
3009,-11.6500610,166.9540890,6.8,207,164,90
3010,-11.6499830,166.9540790,6.8,191,164,90
3011,-11.6499040,166.9540570,7.0,195,164,90
3012,-11.6498250,166.9540460,7.0,197,164,88
3013,-11.6497460,166.9540250,7.0,202,164,89
3014,-11.6496670,166.9540140,7.2,192,164,89
3015,-11.6495890,166.9539820,7.2,197,164,88
3016,-11.6495110,166.9539710,7.4,223,164,89
3017,-11.6494350,166.9539500,7.4,219,163,89
3018,-11.6493570,166.9539390,7.4,227,163,89
3019,-11.6492780,166.9539180,7.6,227,164,89
3020,-11.6491990,166.9539070,7.6,213,164,89
3021,-11.6491190,166.9538960,7.8,213,163,89
3022,-11.6490390,166.9538750,7.8,211,163,87
3023,-11.6489600,166.9538640,8.0,213,163,86
3024,-11.6488780,166.9538430,8.0,202,163,87
3025,-11.6487980,166.9538320,8.0,202,163,87
3026,-11.6487160,166.9538100,8.2,211,163,87
3027,-11.6486370,166.9537890,8.2,204,163,86
3028,-11.6485560,166.9537680,8.4,215,163,86
3029,-11.6484770,166.9537570,8.4,211,164,87
3030,-11.6483970,166.9537250,8.6,203,164,87
3031,-11.6483190,166.9536920,8.6,210,164,87
3032,-11.6482420,166.9536500,8.8,207,164,88
3033,-11.6481740,166.9536170,8.8,193,164,87
3034,-11.6481140,166.9535530,9.0,213,164,86
3035,-11.6480590,166.9534990,9.0,207,164,86
3036,-11.6480140,166.9534350,9.0,206,164,87
3037,-11.6479830,166.9533380,9.2,203,164,87
3038,-11.6479740,166.9532630,9.2,200,164,86
3039,-11.6479860,166.9531770,9.2,201,164,86
3040,-11.6480240,166.9531130,9.2,205,164,86
3041,-11.6480850,166.9530490,9.4,196,164,86
3042,-11.6481610,166.9530060,9.4,200,165,85
3043,-11.6482440,166.9529950,9.6,191,165,86
3044,-11.6483270,166.9529950,9.6,187,165,86
3045,-11.6484130,166.9529950,9.8,202,165,85
3046,-11.6484940,166.9530060,10.0,203,165,85
3047,-11.6485760,166.9530270,10.0,202,165,86
3048,-11.6486580,166.9530380,10.2,200,165,86
3049,-11.6487390,166.9530490,10.2,205,165,87
3050,-11.6488220,166.9530700,10.2,208,165,88
3051,-11.6489020,166.9530810,10.4,206,165,86
3052,-11.6489850,166.9531020,10.4,211,165,86
3053,-11.6490680,166.9531130,10.6,208,165,87
3054,-11.6491520,166.9531450,10.6,198,166,87
3055,-11.6492350,166.9531560,10.8,202,166,86
3056,-11.6493170,166.9531770,10.8,206,166,88
3057,-11.6493970,166.9532100,11.0,206,166,88
3058,-11.6494790,166.9532200,11.0,205,165,88
3059,-11.6495590,166.9532310,11.2,199,166,88
3060,-11.6496410,166.9532630,11.2,198,165,87
3061,-11.6497220,166.9532850,11.4,198,165,87
3062,-11.6498010,166.9532950,11.4,208,165,87
3063,-11.6498800,166.9533170,11.4,203,166,87
3064,-11.6499590,166.9533380,11.6,212,165,87
3065,-11.6500370,166.9533600,11.6,200,165,86
3066,-11.6501170,166.9533710,11.8,194,165,86
3067,-11.6501960,166.9533920,11.8,214,165,86
3068,-11.6502750,166.9533920,12.0,214,166,87
3069,-11.6503550,166.9534030,12.2,207,166,87
3070,-11.6504340,166.9534030,12.2,198,165,87
3071,-11.6505130,166.9534030,12.4,196,165,86
3072,-11.6505850,166.9533710,12.4,197,165,85
3073,-11.6506320,166.9533170,12.6,196,165,86
3074,-11.6506110,166.9532310,12.8,189,165,85
3075,-11.6505540,166.9531880,12.8,200,165,84
3076,-11.6504910,166.9531560,13.0,199,165,85
3077,-11.6504230,166.9531240,13.0,195,166,86
3078,-11.6503510,166.9531020,13.2,194,165,86
3079,-11.6502770,166.9530810,13.2,188,166,85
3080,-11.6502020,166.9530700,13.4,192,165,85
3081,-11.6501290,166.9530490,13.4,201,166,85
3082,-11.6500550,166.9530380,13.6,184,166,86
3083,-11.6499800,166.9530270,13.6,193,165,86
3084,-11.6499040,166.9530060,13.8,190,166,83
3085,-11.6498290,166.9529950,13.8,208,165,83
3086,-11.6497520,166.9529950,13.8,203,166,83
3087,-11.6496760,166.9529740,14.0,214,166,84
3088,-11.6495980,166.9529630,14.0,206,165,84
3089,-11.6495190,166.9529410,14.2,202,166,83
3090,-11.6494390,166.9529310,14.2,145,166,80
3091,-11.6493590,166.9529200,14.2,100,165,77
3092,-11.6492800,166.9529200,14.4,122,165,76
3093,-11.6492030,166.9528990,14.4,163,165,76
3094,-11.6491250,166.9528880,14.6,189,165,78
3095,-11.6490480,166.9528660,14.6,188,165,79
3096,-11.6489710,166.9528560,14.6,193,166,80
3097,-11.6488910,166.9528560,14.8,170,166,83
3098,-11.6488110,166.9528340,14.8,164,166,87
3099,-11.6487320,166.9528230,14.8,174,167,78
3100,-11.6486530,166.9528130,15.0,196,166,78
3101,-11.6485720,166.9528130,15.0,183,167,80
3102,-11.6484920,166.9527910,15.2,216,167,86
3103,-11.6484130,166.9527800,15.2,202,167,85
3104,-11.6483320,166.9527590,15.2,199,167,83
3105,-11.6482520,166.9527480,15.4,194,168,82
3106,-11.6481700,166.9527480,15.4,190,168,81
3107,-11.6480920,166.9527160,15.4,192,168,81
3108,-11.6480340,166.9526520,15.6,187,169,81
3109,-11.6480200,166.9525770,15.6,179,169,79
3110,-11.6480260,166.9524910,15.8,197,169,80
3111,-11.6480520,166.9524160,15.8,182,169,81
3112,-11.6481080,166.9523620,15.8,187,169,80
3113,-11.6481830,166.9523410,15.6,185,169,80
3114,-11.6482640,166.9523190,15.6,188,169,79
3115,-11.6483460,166.9523190,15.4,191,169,80
3116,-11.6484290,166.9523080,15.4,180,169,80
3117,-11.6485150,166.9523080,15.4,178,169,79
3118,-11.6485990,166.9523080,15.6,170,169,80
3119,-11.6486820,166.9523190,15.8,172,169,82
3120,-11.6487640,166.9523410,16.2,180,169,82
3121,-11.6488420,166.9523510,16.6,186,169,83
3122,-11.6489170,166.9523840,17.0,189,169,83
3123,-11.6489890,166.9523940,17.4,192,169,84
3124,-11.6490590,166.9524160,17.8,183,169,84
3125,-11.6491260,166.9524260,18.2,200,169,86
3126,-11.6491920,166.9524370,18.4,192,168,86
3127,-11.6492550,166.9524590,18.8,191,169,86
3128,-11.6493170,166.9524590,19.0,197,169,85
3129,-11.6493780,166.9524690,19.2,191,169,85
3130,-11.6494390,166.9524690,19.4,183,169,85
3131,-11.6495000,166.9524590,19.6,184,170,85
3132,-11.6495630,166.9524590,19.8,185,170,84
3133,-11.6496260,166.9524590,19.8,193,170,85
3134,-11.6496930,166.9524590,19.8,188,170,85
3135,-11.6497600,166.9524370,20.0,197,170,85
3136,-11.6498290,166.9524370,20.0,195,170,82
3137,-11.6499000,166.9524370,20.0,212,170,85
3138,-11.6499710,166.9524260,20.0,192,171,91
3139,-11.6500460,166.9524260,20.0,186,171,89
3140,-11.6501200,166.9524160,20.0,208,171,87
3141,-11.6501960,166.9523940,19.8,200,170,86
3142,-11.6502740,166.9523840,19.8,201,170,87
3143,-11.6503530,166.9523510,19.8,209,171,87
3144,-11.6504310,166.9523410,19.6,187,170,87
3145,-11.6505100,166.9522870,19.4,191,170,87
3146,-11.6505850,166.9522550,19.4,191,170,86
3147,-11.6506520,166.9522010,19.0,193,170,87
3148,-11.6507020,166.9521050,18.8,184,171,86
3149,-11.6507330,166.9520290,18.4,210,170,86
3150,-11.6507500,166.9519220,17.8,211,170,88
3151,-11.6507600,166.9518150,17.4,208,170,89
3152,-11.6507660,166.9517080,17.0,190,170,88
3153,-11.6507700,166.9516000,16.4,183,170,87
3154,-11.6507800,166.9514820,16.0,201,169,85
3155,-11.6508020,166.9513750,15.6,199,169,88
3156,-11.6508450,166.9512680,15.2,190,169,87
3157,-11.6509060,166.9511600,15.0,190,169,86
3158,-11.6509770,166.9510640,14.6,207,169,86
3159,-11.6510520,166.9509780,14.6,199,168,87
3160,-11.6511300,166.9508810,14.4,199,168,87
3161,-11.6512120,166.9508060,14.2,193,168,86
3162,-11.6512880,166.9507210,14.0,205,168,86
3163,-11.6513620,166.9506450,14.0,198,168,88
3164,-11.6514220,166.9505490,13.8,196,168,89
3165,-11.6514680,166.9504420,13.8,201,168,91
3166,-11.6514970,166.9503340,13.8,192,168,92
3167,-11.6515090,166.9502270,13.8,179,167,90
3168,-11.6514930,166.9501090,13.8,176,167,89
3169,-11.6514490,166.9500120,13.6,194,168,90
3170,-11.6513720,166.9499370,13.2,197,167,89
3171,-11.6512720,166.9498940,12.6,201,168,90
3172,-11.6511630,166.9498620,12.2,191,168,90
3173,-11.6510510,166.9498300,11.6,203,167,90
3174,-11.6509380,166.9497980,11.0,198,168,90
3175,-11.6508270,166.9497550,10.4,205,167,90
3176,-11.6507390,166.9496800,10.0,230,167,91
3177,-11.6507140,166.9495620,9.8,184,168,93
3178,-11.6507390,166.9494330,9.8,181,167,91
3179,-11.6507840,166.9493260,10.0,201,167,90
3180,-11.6508320,166.9492190,10.2,204,167,90
3181,-11.6508780,166.9491330,10.4,204,167,91
3182,-11.6509150,166.9490250,10.6,199,167,92
3183,-11.6509630,166.9489290,10.6,199,167,91
3184,-11.6510090,166.9488430,10.8,212,167,91
3185,-11.6510630,166.9487460,10.8,194,167,93
3186,-11.6511350,166.9486930,11.0,206,167,92
3187,-11.6512250,166.9486390,10.8,199,167,90
3188,-11.6513220,166.9486280,10.8,198,167,90
3189,-11.6514220,166.9486280,11.0,192,166,90
3190,-11.6515190,166.9486610,11.0,206,166,90
3191,-11.6516140,166.9486390,10.8,212,166,90
3192,-11.6516860,166.9485640,10.6,203,166,91
3193,-11.6517270,166.9484780,10.4,200,166,91
3194,-11.6517090,166.9483820,10.0,194,166,90
3195,-11.6516580,166.9482960,9.8,198,166,90
3196,-11.6515780,166.9482420,9.6,197,166,90
3197,-11.6514770,166.9482310,9.2,194,166,90
3198,-11.6513760,166.9482640,8.8,192,166,90
3199,-11.6512770,166.9482740,8.6,194,166,90
3200,-11.6511740,166.9482740,8.4,196,166,91
3201,-11.6510730,166.9482640,8.0,189,166,91
3202,-11.6509740,166.9482310,7.8,183,166,90
3203,-11.6508910,166.9481670,7.4,195,166,90
3204,-11.6508670,166.9480810,7.2,202,166,90
3205,-11.6509150,166.9479850,7.0,201,166,91
3206,-11.6510050,166.9479420,6.8,201,166,91
3207,-11.6511030,166.9479310,6.4,210,166,93
3208,-11.6511870,166.9478770,6.4,200,166,92
